pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count
2026-05-23T00:22:21.706,68006,972,0.783,1.167,2.0,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:21.771,68110,1120,0.903,1.344,2.533,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:21.893,68214,755,0.608,0.906,1.219,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:22.018,68318,583,0.47,0.7,0.599,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:22.078,68422,547,0.441,0.657,0.47,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:22.204,68526,881,0.71,1.057,1.672,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:22.327,68627,874,0.704,1.049,1.647,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:22.389,68731,1092,0.88,1.311,2.432,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:22.514,68835,934,0.753,1.121,1.863,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:22.639,68939,635,0.512,0.762,0.787,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:22.704,69043,454,0.366,0.545,0.135,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:22.826,69147,736,0.593,0.883,1.15,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:22.953,69251,958,0.772,1.15,1.95,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:23.015,69355,1146,0.924,1.376,2.627,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:23.138,69459,785,0.633,0.942,1.327,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:23.261,69608,968,0.78,1.162,1.986,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:23.387,69713,974,0.785,1.169,2.007,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:23.511,69817,1145,0.923,1.374,2.623,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:23.573,69921,782,0.63,0.939,1.316,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:23.697,70025,596,0.48,0.715,0.646,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:23.823,70129,543,0.438,0.652,0.455,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:23.884,70233,880,0.709,1.056,1.669,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:24.009,70337,1045,0.842,1.254,2.263,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
