pc_timestamp,elapsed_s,setpoint,pressure,error,delta_pressure,prev_duty,voltage_rms,duty_next_percent,duty_percent,estimated_output_rms_v,jsy_voltage_rms_v,valve_open_count,valve_state_label,valve_phase,safety_rule_applied,operation_region,ignored_features_note
2026-06-05 22:15:43.701,160.977,0.85,0.2440666666666666,0.6059333333333334,0.008466666666666706,80.0,171.21,95.0,80.0,176.0,171.21,1,1 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:44.304,161.58,0.85,0.2599333333333333,0.5900666666666667,0.015866666666666696,80.0,171.13,95.0,80.0,176.0,171.13,1,1 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:44.866,162.142,0.85,0.2690666666666666,0.5809333333333333,0.009133333333333327,80.0,171.01,95.0,80.0,176.0,171.01,1,1 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:45.363,162.639,0.85,0.2733333333333333,0.5766666666666667,0.004266666666666696,80.0,171.01,95.0,80.0,176.0,171.01,1,1 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:45.861,163.137,0.85,0.2766,0.5733999999999999,0.0032666666666666955,80.0,171.03,95.0,80.0,176.0,171.03,1,1 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:46.361,163.637,0.85,0.2819333333333333,0.5680666666666667,0.005333333333333301,80.0,171.03,95.0,80.0,176.0,171.03,1,1 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:46.921,164.197,0.85,0.2851333333333333,0.5648666666666666,0.0031999999999999806,80.0,171.04,95.0,80.0,176.0,171.04,1,1 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:47.421,164.697,0.85,0.2816,0.5684,-0.0035333333333332773,80.0,171.04,95.0,80.0,176.0,171.04,1,1 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:47.978,165.254,0.85,0.2838666666666666,0.5661333333333334,0.0022666666666665836,80.0,171.05,95.0,80.0,176.0,171.05,1,1 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:48.477,165.753,0.85,0.2830666666666666,0.5669333333333334,-0.0008000000000000229,80.0,171.05,95.0,80.0,176.0,171.05,1,1 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:48.990,166.266,0.85,0.2804,0.5696,-0.002666666666666595,80.0,171.05,95.0,80.0,176.0,171.05,1,1 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:49.523,166.799,0.85,0.2774666666666666,0.5725333333333333,-0.002933333333333399,80.0,171.05,95.0,80.0,176.0,171.05,1,1 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:50.113,167.389,0.85,0.3122,0.5378000000000001,0.034733333333333394,80.0,170.9,95.0,80.0,176.0,170.9,0,0 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:50.672,167.948,0.85,0.3574666666666666,0.4925333333333334,0.04526666666666662,80.0,170.9,95.0,80.0,176.0,170.9,0,0 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:51.233,168.509,0.85,0.4005333333333333,0.4494666666666667,0.0430666666666667,80.0,170.9,95.0,80.0,176.0,170.9,0,0 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:51.731,169.007,0.85,0.4076,0.44239999999999996,0.007066666666666721,80.0,170.9,95.0,80.0,176.0,170.9,0,0 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:52.232,169.508,0.85,0.4064,0.4436,-0.0012000000000000344,80.0,170.94,95.0,80.0,176.0,170.94,0,0 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:52.854,170.13,0.85,0.4042666666666666,0.44573333333333337,-0.002133333333333376,80.0,170.71,95.0,80.0,176.0,170.71,0,0 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:53.424,170.7,0.85,0.4054666666666666,0.4445333333333334,0.0011999999999999789,80.0,170.71,95.0,80.0,176.0,170.71,0,0 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:53.928,171.204,0.85,0.4058,0.4442,0.00033333333333340764,80.0,170.81,95.0,80.0,176.0,170.81,0,0 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
