pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_voltage_raw_v,jsy_current_raw_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision,event
2026-07-02T19:08:18.396,324685,505,0.40826666666666667,0.5997333333333333,0.29906666666666665,77.95,5000,171.49,1,168.21,0.83,171.33,0.904,153,0.987,0.07,21,1,77.95,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:18.906,325159,507,0.40806666666666663,0.599,0.297,77.95,5000,171.49,1,168.11,0.83,171.24,0.904,153,0.988,0.07,21,1,77.95,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:19.426,325690,506,0.40813333333333335,0.5990666666666666,0.29733333333333334,77.67,5000,170.86,1,168.11,0.83,171.24,0.904,153,0.988,0.07,21,1,77.67,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:19.983,326276,490,0.4064666666666667,0.5983999999999999,0.29533333333333334,77.67,5000,170.86,1,167.58,0.827,170.73,0.901,152,0.988,0.07,21,1,77.67,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:20.517,326806,512,0.4069333333333333,0.5974666666666667,0.29273333333333335,77.67,5000,170.86,1,167.58,0.827,170.73,0.901,152,0.988,0.07,21,1,77.67,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:21.017,327286,506,0.4040666666666667,0.5962666666666666,0.28886666666666666,77.67,5000,170.86,1,167.6,0.827,170.75,0.901,152,0.988,0.07,21,1,77.67,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:21.514,327816,508,0.40553333333333336,0.5963999999999999,0.2891333333333333,77.67,5000,170.86,1,167.6,0.827,170.75,0.901,152,0.988,0.07,21,1,77.67,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:22.119,328397,508,0.4059333333333333,0.5966,0.2894,77.67,5000,170.86,1,167.6,0.827,170.75,0.901,152,0.988,0.07,21,1,77.67,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:22.637,328928,501,0.4074,0.597,0.2904666666666666,77.67,5000,170.87,1,167.6,0.827,170.75,0.901,152,0.988,0.07,21,1,77.67,2,2 keran stabil,stable,0.3,1,0,
2026-07-02T19:08:23.149,329411,503,0.40706666666666663,0.5969333333333332,0.29066666666666663,77.67,5000,170.87,1,167.56,0.826,170.71,0.9,152,0.989,0.07,21,1,77.67,2,2 keran stabil,stable,0.3,1,0,
