pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,valve_open_count,valve_state_label,valve_phase
2026-05-24T23:39:32.974,1819491,487,0.392,0.585,0.254,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:33.533,1820011,494,0.398,0.593,0.279,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:34.094,1820577,485,0.391,0.582,0.246,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:34.593,1821097,465,0.375,0.558,0.174,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:35.216,1821719,522,0.421,0.627,0.38,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:35.775,1822275,479,0.386,0.575,0.225,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:36.274,1822795,487,0.392,0.585,0.254,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:36.835,1823312,484,0.39,0.581,0.243,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:37.335,1823832,479,0.386,0.575,0.225,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:37.894,1824398,478,0.385,0.574,0.221,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:38.390,1824918,449,0.362,0.539,0.117,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:38.951,1825435,508,0.409,0.61,0.329,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:39.572,1826059,483,0.389,0.58,0.239,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:40.132,1826626,483,0.389,0.58,0.239,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:40.628,1827146,480,0.387,0.576,0.228,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:41.127,1827663,534,0.43,0.641,0.423,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:41.685,1828229,484,0.39,0.581,0.243,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:42.246,1828749,477,0.384,0.573,0.218,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:42.867,1829370,398,0.321,0.478,0.0,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:43.363,1829890,480,0.387,0.576,0.228,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:43.922,1830457,481,0.388,0.577,0.232,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:44.420,1830977,498,0.401,0.598,0.293,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:44.980,1831494,479,0.386,0.575,0.225,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:45.482,1832014,476,0.384,0.571,0.214,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:46.043,1832580,481,0.388,0.577,0.232,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:46.663,1833204,478,0.385,0.574,0.221,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:47.164,1833721,479,0.386,0.575,0.225,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:47.726,1834287,469,0.378,0.563,0.189,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:48.287,1834808,479,0.386,0.575,0.225,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:48.879,1835429,481,0.388,0.577,0.232,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.0,718,5,5 keran stabil,stable
