pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase
2026-06-09T23:14:44.576,208019,588,0.476933333,0.697933333,0.594133333,92,5000,202.4,1,199.27,0.908,180,0.994,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:45.199,208598,582,0.4734,0.697466667,0.592733333,92,5000,202.4,1,199.21,0.908,180,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:45.825,209229,591,0.471933333,0.697466667,0.592733333,92,5000,202.4,1,199.21,0.908,180,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:46.393,209814,593,0.473466667,0.697733333,0.593133333,92,5000,202.4,1,199.09,0.907,180,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:46.938,210340,588,0.475466667,0.697333333,0.591933333,93,5000,204.6,1,199.09,0.907,180,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:47.513,210923,592,0.479533333,0.698866667,0.596266667,93,5000,204.6,1,200.32,0.908,181,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:48.136,211602,597,0.4798,0.702466667,0.606866667,93,5000,204.6,1,201.34,0.907,182,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:48.701,212128,597,0.4812,0.704266667,0.6122,93,5000,204.6,1,201.34,0.907,182,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:49.200,212650,580,0.478533333,0.704466667,0.612733333,93,5000,204.6,1,201.37,0.907,182,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:49.733,213175,593,0.4794,0.703733333,0.611,93,5000,204.6,1,201.37,0.907,182,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:50.292,213738,599,0.4782,0.703,0.609,93,5000,204.6,1,201.33,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:50.838,214263,593,0.478266667,0.702866667,0.609466667,93,5000,204.6,1,201.33,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:51.399,214847,597,0.480666667,0.703133333,0.610333333,93,5000,204.6,1,201.37,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:51.897,215372,598,0.480866667,0.7024,0.608333333,93,5000,204.6,1,201.37,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:52.397,215852,601,0.4812,0.704,0.6126,93,5000,204.6,1,201.46,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:52.898,216377,605,0.480933333,0.7046,0.614133333,93,5000,204.6,1,201.46,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:53.397,216857,411,0.471733333,0.704333333,0.613733333,93,5000,204.6,1,201.36,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:53.930,217382,596,0.472133333,0.705333333,0.6166,93,5000,204.6,1,201.36,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:54.493,217966,585,0.471666667,0.7028,0.609066667,93,5000,204.6,1,201.39,0.907,182,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:55.035,218491,587,0.481133333,0.703733333,0.6116,93,5000,204.6,1,201.39,0.907,182,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:55.532,218971,591,0.479733333,0.702466667,0.607466667,93,5000,204.6,1,201.51,0.907,182,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:56.031,219496,687,0.482733333,0.702866667,0.608333333,93,5000,204.6,1,201.51,0.907,182,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:56.530,219976,600,0.482933333,0.702733333,0.608466667,93,5000,204.6,1,201.58,0.906,182,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:57.029,220501,593,0.484533333,0.706133333,0.618933333,93,5000,204.6,1,201.58,0.906,182,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:57.527,220980,584,0.484533333,0.708133333,0.624933333,93,5000,204.6,1,201.4,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:58.031,221505,597,0.483333333,0.7076,0.623133333,93,5000,204.6,1,201.4,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:58.530,221985,598,0.4824,0.705866667,0.617666667,93,5000,204.6,1,201.48,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:59.031,222510,591,0.48,0.704533333,0.613666667,93,5000,204.6,1,201.48,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:59.623,223094,597,0.478,0.703466667,0.609933333,93,5000,204.6,1,201.44,0.906,182,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:15:00.210,223678,591,0.4808,0.703866667,0.611,93,5000,204.6,1,201.42,0.908,182,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:15:00.722,224204,586,0.481666667,0.704066667,0.6118,93,5000,204.6,1,201.42,0.908,182,0.995,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:15:01.220,224683,609,0.4832,0.705533333,0.616666667,93,5000,204.6,1,201.37,0.907,182,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:15:01.717,225209,590,0.479733333,0.7052,0.6162,93,5000,204.6,1,201.37,0.907,182,0.996,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:15:02.288,225793,596,0.4804,0.703333333,0.610533333,93,5000,204.6,1,201.52,0.907,182,0.995,0.01,37,0,0,0,0 keran stabil,stable
